runner_name,gender,elo,rank
phil atkinson,M,482.02130389097783,1407
ryan cooper,M,481.9893826093985,1408
wataru iino,M,481.96349468100635,1409
ashleigh thompson,F,481.74562277162823,1114
phoebe erdman,F,481.73229211804045,1115
renata goncalves,F,481.5551082743908,1116
de alda zudaire amaia ochoa,F,481.4769737250187,1117
jess hanson,F,481.43515456000245,1118
yvan pfister,M,481.3377845933042,1410
jenna maffey,F,481.2831872342024,1119
jane tsholwane mhlakwana,M,480.9274460532437,1411
sandra treuthardt,F,480.7857179165944,1120
lucy schodell,F,480.6755810893381,1121
adrian witek,M,480.66984757583504,1412
karen weintraub,F,480.483603892062,1122
lindsey dippold,F,480.34925967665083,1123
andy jenck,M,480.329824432436,1413
jessica turner,F,480.22489818473025,1124
enora niort,F,480.2208300643432,1125
mathieu cloarec,M,480.06372653202544,1414
andrew stevens,M,480.0224454436948,1415
alex minor,M,479.9705762983047,1416
becky bates,F,479.96064880329635,1126
mathew morris,M,479.75480938890763,1417
luke gaeta,M,479.73470659712075,1418
clarine morel,F,479.72042586215883,1127
taylor edwards,M,479.282692972091,1419
ali youssefi,M,479.2438997590776,1420
brenda cross,F,479.12609271521694,1128
ryo tamai,M,478.91716802627684,1421
francesca cetta,F,478.76656987228785,1129
layne ryerson,M,478.74976067204085,1422
kevin sas,M,478.67958247205615,1423
christopher roach,M,478.67348962341856,1424
solomyn collen,F,478.52912468918595,1130
maeve o'meara,F,478.48989353069527,1131
jonathan schindler,M,478.38286249260375,1425
kayla rodriquez,F,478.3274104088207,1132
morales francisco santana,M,478.3076526864056,1426
justine hewitt,F,478.29785763633316,1133
jake jackson,M,478.064176311066,1427
mchale newport-berra,F,478.0312933499909,1134
camille frayssinhes,F,477.91160536343716,1135
austin stephens,M,477.89004187109214,1428
inga kaleja,F,477.8480523659259,1136
kris brown,M,477.8124681420078,1429
shelaine dolce,F,477.7022209045463,1137
george grygar,M,477.6065923463064,1430
jaroslav havelka,M,477.53625876812055,1431
brett gavrailoff,M,477.467653438854,1432
courtney oran,F,477.3167950167073,1138
kevin barata,M,477.2513771864413,1433
shashidharreddy ghantla,M,477.22580033067743,1434
maciej bielinski,M,477.1857873732072,1435
olga stignii,F,477.18328023348084,1139
luis vidal,M,477.07139242483896,1436
spencer imbach,M,476.8526743867584,1437
hank dart,M,476.73199450764787,1438
ben keefe,M,476.6850843143355,1439
ryan snickles,M,476.5956798693576,1440
girardin fanny,F,476.50126722749764,1140
carmen manwa law,F,476.4908746128806,1141
anna macfadyen,F,476.30056403184034,1142
jeni delpozo,F,476.29972830614855,1143
sarah glynn,F,476.2974157569792,1144
carson clowes,M,476.1400372837805,1441
sophie gerstl,F,475.9494243722487,1145
zack beasley,M,475.8841511411696,1442
bernd kriechmair,M,475.8664878989171,1443
nate letavec,M,475.7378906447635,1444
marion pollatz,F,475.5375587061056,1146
jessica bryant,F,475.49063970266565,1147
nicola cominetti,M,475.47573194788316,1445
silje skarpeid,F,475.46530672664875,1148
justyna witek,F,475.09927849762363,1149
denise dohrmann,F,475.01868416738444,1150
brianna rohne,F,474.97876273038196,1151
alice rosso,F,474.7889034919856,1152
alexis colzato,M,474.77919894703945,1446
irma grootscholten,F,474.7687761360728,1153
mai fujisawa,F,474.689909526734,1154
brennan townshend,M,474.6360880651846,1447
stephanie rosebaugh,F,474.5376931775014,1155
carly valerious,F,474.4515640866895,1156
jake lindvall,M,474.3282493512135,1448
alenka rozic,F,474.1611236239078,1157
megan hoffman,F,473.9023981380545,1158
erin drasler,F,473.8518310024939,1159
fontanet anna feliubadalo,F,473.82791915256007,1160
amber febbraro,F,473.7743767623331,1161
alexei perelet,M,473.7567261726772,1449
jose montellano,M,473.6980846334908,1450
igor lysyi,M,473.6698505244181,1451
katie crane,F,473.63624011220077,1162
john knapp,M,473.44269635710225,1452
janie grundling,F,473.2550733806829,1163
emi takei,F,473.17531436566634,1164
pim freriks,M,473.16861031362276,1453
jonah backstrom,M,473.14949962768895,1454
sylvain lebel,M,473.1007665191972,1455
daniel jacobs,M,473.0610030696493,1456
clara gasser,F,473.03497475140256,1165
juste raimbault,M,472.777240656095,1457
oscar claesson,M,472.7169669927109,1458
duncan mcluckie,M,472.6375396625657,1459
yannick lizzi,M,472.5754386269415,1460
dilara tuna,F,472.53823812924287,1166
katherine rotow,F,472.4080501192156,1167
james scanlan,M,472.34573892109825,1461
vincent chessex,M,472.026950507058,1462
catherine lynch,F,472.00251047719223,1168
yoshiki toda,M,471.96349468100635,1463
gerome fernandez,M,471.9476905577554,1464
tierney wolfgram,F,471.92740670898775,1169
meredith mosman,F,471.74562277162823,1170
mirjam saarheim,F,471.5551082743908,1171
alice denuc,F,471.4769737250187,1172
ondrej mala,M,471.3377845933042,1465
thando ngcobo,M,470.9274460532437,1466
brandon ambrose,M,470.8781499795193,1467
madleina wyss,F,470.7857179165944,1173
kristen anderson,F,470.6755810893381,1174
damien vallat,M,470.66984757583504,1468
bret glavin olsen,M,470.32982443243606,1469
jennie chisholm,F,470.22489818473025,1175
sarah mcmahon,F,470.22415297676173,1176
douarin naima le,F,470.2208300643432,1177
romain serna,M,470.06372653202544,1470
charlie coppola,M,470.0224454436948,1471
timothy clemons,M,469.75480938890763,1472
nick moultrie,M,469.7347065971208,1473
valerie bresson,F,469.72042586215883,1178
richard elkins jr,M,469.2438997590776,1474
cody denter,M,469.1602771072351,1475
robin johnson,F,469.12609271521694,1179
wyatt hockmeyer,M,469.0122840612173,1476
ryan solberg,M,468.91716802627684,1477
marie-france vidaver,F,468.76656987228785,1180
nate bender,M,468.74976067204085,1478
trey burrow,M,468.67958247205615,1479
kole kadavy,M,468.67348962341856,1480
nicole buurma,F,468.65397112161475,1181
katelyn singh,F,468.52912468918595,1182
chelsea tossing,F,468.48989353069527,1183
becky sandrik,F,468.3274104088207,1184
duarte oscar padron,M,468.3076526864056,1481
john anderson,M,468.0039698695536,1482
isabelle musinu,F,467.91160536343716,1185
gregory panowicz,M,467.89004187109214,1483
2anonymous 85929anonymous,F,467.8480523659259,1186
tomoya watanabe,M,467.8124681420078,1484
ashleigh graham,F,467.7022209045463,1187
natalya wallin,F,467.6411630180428,1188
eric alta,M,467.6065923463064,1485
melissa lewis,F,467.53877795542195,1189
jonathan smith,M,467.53625876812055,1486
holden reich,M,467.467653438854,1487
collin fallon,M,467.2513771864413,1488
modesto villanuevaiii,M,467.22580033067743,1489
samuel bonne,M,467.1857873732072,1490
anna kirkman,F,467.18328023348084,1190
greg ngo,M,467.0713924248389,1491
brandon dougherty,M,466.8526743867584,1492
jameson collins,M,466.5956798693576,1493
carmo silva,F,466.50126722749764,1191
yesenia hernandez-castro,F,466.4908746128806,1192
becca frei,F,466.4125178256616,1193
kateryna novikova,F,466.30056403184034,1194
kat morrow,F,466.29972830614855,1195
caroline holveck,F,465.9494243722487,1196
al johnson,M,465.8841511411696,1494
ian gwaltney,M,465.87503750476725,1495
lucas iten,M,465.8664878989171,1496
ben robinson,M,465.7378906447635,1497
aurele henaine,F,465.5375587061056,1197
caroline zahnow,F,465.49063970266565,1198
joel giorgetti,M,465.47573194788316,1498
nadine reynartz,F,465.46530672664875,1199
scott snell,M,465.3185308245846,1499
herman alagao,M,465.24374465982953,1500
rachel buzzard,F,465.1109148649048,1200
marija pipiraite-grumbine,F,465.09927849762363,1201
magalie hardy,F,464.97876273038196,1202
shannon rolbiecki,F,464.91585620944215,1203
danielle dahl,F,464.7889034919856,1204
jo bersier,M,464.77919894703945,1501
florence beynel,F,464.7687761360728,1205
polina hodnette,F,464.689909526734,1206
dylan ribeiro,M,464.6360880651846,1502
lacy eccles,F,464.4515640866895,1207
eric hutton,M,464.3789803310854,1503
henry kibit,M,464.3282493512135,1504
segue marta dominik,F,464.1611236239078,1208
anita ortiz,F,463.9023981380545,1209
timothy reynolds,M,463.87251109846216,1505
kay borleis,F,463.8518310024939,1210
lilian calmejane,M,463.79734180098995,1506
maya ramsay,F,463.7743767623331,1211
dustin english,M,463.7567261726772,1507
trevor meding,M,463.6980846334908,1508
jordan chang,M,463.5735319494207,1509
michael carr,M,463.44269635710225,1510
melinda jansen van vuuren,F,463.2550733806829,1212
kanako suzuki,F,463.17531436566634,1213
antoine georgeault,M,463.16861031362276,1511
sebastien soulans,M,463.1007665191972,1512
brandon fogarty,M,463.0610030696493,1513
lindsey dwyer,F,463.0504484484395,1214
alix farque,F,463.03497475140256,1215
sergio villegas,M,462.7470363845959,1514
andrea macchi,M,462.7169669927109,1515
ari backholm,M,462.6375396625657,1516
roman kralya,M,462.5754386269415,1517
amanda sena,F,462.4080501192156,1216
austin meyer,M,462.34573892109825,1518
chelsea ward-waller,F,462.08108648743115,1217
denis roussel,M,462.02130389097783,1519
nicolas glatt,M,461.9799131086332,1520
ryota nakatani,M,461.96349468100635,1521
tomas nordlaf,M,461.9476905577554,1522
dia davis,F,461.92740670898775,1218
chiyo yamauchi,F,461.74562277162823,1219
stanislav frenkel,M,461.62571515330654,1523
hormaza casallas leidy paola,F,461.5551082743908,1220
juliette vinot,F,461.4769737250187,1221
julie mcgee,F,461.43515456000245,1222
lori enlow,F,461.2831872342024,1223
brandt elson,M,461.1862136090378,1524
thobani chagwe,M,460.9274460532437,1525
kris ying,M,460.8781499795193,1526
kévin delfour,M,460.66984757583504,1527
renaud rouanet,M,460.4484766964612,1528
katherina laan,F,460.31086506205855,1224
anne pike,F,460.22489818473025,1225
yumi vielpeau,F,460.22415297676173,1226
marie peyre,F,460.2208300643432,1227
antoine adam,M,460.06372653202544,1529
david madden,M,460.0224454436948,1530
chris andrews,M,459.9705762983047,1531
rick ostapovich,M,459.75480938890763,1532
chester cooper,M,459.73470659712075,1533
marie neige,F,459.72042586215883,1228
james burd,M,459.2438997590776,1534
kevin barnson,M,459.1602771072351,1535
rebecca jones,F,459.12609271521694,1229
joseph grinstain,M,459.1058606093016,1536
leah bentley,F,458.76656987228785,1230
joe thompson,M,458.74976067204085,1537
keith levasseur,M,458.67958247205615,1538
stefan brenner,M,458.67348962341856,1539
sylvia tatman-burruss,F,458.52912468918595,1231
esther marofsky,F,458.48989353069527,1232
caiza luis washington toaquiza,M,458.38286249260375,1540
melissa ortiz,F,458.3274104088207,1233
labrador manuel mesa,M,458.3076526864056,1541
tomoko harada,F,458.29785763633316,1234
melissa vaught,F,458.0312933499909,1235
ryne anderson,M,458.0039698695536,1542
flore faivre,F,457.91160536343716,1236
david harning,M,457.89004187109214,1543
anabela renda,F,457.8480523659259,1237
tomas bizimavičius,M,457.8124681420078,1544
katrina miller,F,457.7022209045463,1238
marko pechnik,M,457.6065923463064,1545
wioletta gorman,F,457.53877795542195,1239
manuel haberli,M,457.53625876812055,1546
danny reimer,M,457.467653438854,1547
jennifer wold,F,457.3167950167073,1240
david russell,M,457.22580033067743,1548
florian poilbout,M,457.1857873732072,1549
anna turrini,F,457.18328023348084,1241
josh hunt,M,457.0713924248389,1550
brad anderson,M,456.73199450764787,1551
michael zinser,M,456.6850843143355,1552
irma pacegone,F,456.50126722749764,1242
seresa romero,F,456.4908746128806,1243
giuliana matthies,F,456.30056403184034,1244
sadie schenk,F,456.29972830614855,1245
jody hansen,F,456.2974157569792,1246
herrera ludmila hassan,F,455.9494243722487,1247
aaron silverman,M,455.8841511411696,1553
grzegorz bieniek,M,455.8664878989171,1554
joey luckey,M,455.7378906447635,1555
agnieszka kujawska,F,455.5375587061056,1248
xue qian,F,455.49063970266565,1249
krzysztof szczerba,M,455.47573194788316,1556
martina poelzelbauer,F,455.46530672664875,1250
katy anderson,F,455.1109148649048,1251
jessica perez,F,455.01868416738444,1252
gracie lynne,F,454.91585620944215,1253
katie storrs,F,454.7889034919856,1254
matthieu debray,M,454.77919894703945,1557
ida renee tidemann slorafoss,F,454.689909526734,1255
stéphanie gicquel,F,454.61347934079095,1256
jimmie strahorn,M,454.5904306331596,1558
anna kaufmann,F,454.4515640866895,1257
ryan van duzer,M,454.32824935121346,1559
reyes leslie karina alvarez,F,454.1611236239078,1258
jeffrey barrington,M,453.9392639309843,1560
lori lefevre,F,453.9023981380545,1259
margaret macdonald,F,453.8518310024939,1260
loucheur benjamin sarrade,M,453.79734180098995,1561
markus nay,M,453.7567261726772,1562
torsten voigt,M,453.6980846334908,1563
andras herczog,M,453.6698505244181,1564
cody robinson,M,453.5735319494207,1565
gabriel callaway,M,453.44269635710225,1566
jackie kellerman,F,453.2550733806829,1261
tomoko oba,F,453.17531436566634,1262
daniel steiner,M,453.16861031362276,1567
david wilkins,M,453.1400317301491,1568
patrice nalet,M,453.1007665191972,1569
ethan connelly,M,453.0610030696493,1570
anna stahlkloo,F,453.0504484484395,1263
nora o'connor,F,453.03497475140256,1264
hallvard schjolberg,M,452.777240656095,1571
benjamin kervevan,M,452.7169669927109,1572
alexandre koch,M,452.6375396625657,1573
marc prevot,M,452.5754386269415,1574
david johnston,M,452.4171136867639,1575
sarah zentack,F,452.4080501192156,1265
robby haas,M,452.34573892109825,1576
nicole laughton,F,452.19640668754147,1266
mae barker,F,452.0810864874311,1267
anthony ticehurst,M,452.02130389097783,1577
mortimer peter james,M,451.96349468100635,1578
todd nott,M,451.9476905577554,1579
tania tasaka,F,451.74562277162823,1268
anete svilpe,F,451.5551082743908,1269
kay elena vera,F,451.4769737250187,1270
mariann vaczi,F,451.43515456000245,1271
jonas amrich,M,451.3377845933042,1580
kyla maher,F,451.2831872342024,1272
lyno muchena,M,450.9274460532437,1581
christian nissen,M,450.8781499795193,1582
kathi frank,F,450.7857179165944,1273
phyllis stanley,F,450.6755810893381,1274
alban sayag,M,450.66984757583504,1583
john cernava,M,450.32982443243606,1584
candice burt,F,450.31086506205855,1275
amy bukszpan,F,450.22489818473025,1276
heather bell,F,450.2241529767618,1277
cecile arnould,F,450.2208300643432,1278
simon allaz,M,450.2045879928527,1585
miller loïc le,M,450.06372653202544,1586
rob hall,M,450.0224454436947,1587
matt lenagh,M,449.76995600479427,1588
mitch murphy,M,449.75480938890763,1589
thomas chonis,M,449.2438997590776,1590
brock best,M,449.1602771072351,1591
madeline fox,F,449.12609271521694,1279
shawn cissel,M,449.0122840612173,1592
austin cotner,M,448.91716802627684,1593
savanna steffen,F,448.76656987228785,1280
david sullivan,M,448.74976067204085,1594
jared cozad,M,448.67958247205615,1595
delaney dangerfield,F,448.52912468918595,1281
blake poole,F,448.48989353069527,1282
valentin nicolas romero,M,448.38286249260375,1596
rebecca mcaneny,F,448.3274104088207,1283
herrera jaime molinero,M,448.3076526864056,1597
anabela diaz,F,448.0312933499909,1284
barrett langton,M,448.0039698695536,1598
wust karin d'addario,F,447.91160536343716,1285
konrad korth,M,447.89004187109214,1599
marina kaufmann,F,447.8480523659259,1286
lukáš kozlík,M,447.8124681420078,1600
t griffin,F,447.7022209045463,1287
brent kocis,M,447.6065923463064,1601
lukas huss,M,447.53625876812055,1602
jeremy welwood,M,447.467653438854,1603
jim smith,M,447.2513771864413,1604
james crookes,M,447.22580033067743,1605
gregory fajou,M,447.1857873732072,1606
virginia brugarino,F,447.18328023348084,1288
aaron zuniga,M,447.0713924248389,1607
joshua walker,M,446.73199450764787,1608
ty morris,M,446.6850843143355,1609
francis picard,M,446.5956798693576,1610
leonore linden,F,446.50126722749764,1289
camille herron,FALSE,446.4976817159736,2
karen olivo,F,446.4908746128806,1290
sophie dubbeld,F,446.30056403184034,1291
kerry regan,F,446.29972830614855,1292
ashley sozzi,F,446.2974157569792,1293
martinez gema sanabria,F,445.9494243722487,1294
brooks hitt,M,445.8841511411696,1611
markus bigler,M,445.8664878989171,1612
chad boissy,M,445.7378906447635,1613
kristian howell,M,445.6432388985741,1614
veronika schuhbeck,F,445.5375587061056,1295
helen payne,F,445.49063970266565,1296
alexei gaissinski,M,445.47573194788316,1615
anya campbell,F,445.46530672664875,1297
hildur adal,F,445.09927849762363,1298
jessie ziegler,F,445.01868416738444,1299
tamara zambrano,F,444.97876273038196,1300
danielle perry,F,444.91585620944215,1301
la huerta susilla alex roudayna de,F,444.7889034919856,1302
manuel sboarina,M,444.77919894703945,1616
gisella beretta,F,444.7687761360728,1303
diego ramon simon,M,444.6360880651846,1617
carly hansen,F,444.4515640866895,1304
darrell crain,M,444.3282493512135,1618
ophelie audran,F,444.1611236239078,1305
jessica stevens,F,443.9023981380545,1306
heather blatchley,F,443.8518310024939,1307
mickael mazza,M,443.79734180098995,1619
kelsey coon,F,443.7743767623331,1308
bret campbell,M,443.7567261726772,1620
angel perez,M,443.6980846334908,1621
meenal kotak,F,443.6814324858702,1309
joe miller,M,443.6698505244181,1622
braden roggow,M,443.5735319494207,1623
lene swart,F,443.2550733806829,1310
machiko moriyama,F,443.17531436566634,1311
nathan lindekens,M,443.16861031362276,1624
ian thomas,M,443.1400317301491,1625
